accuracy,dataset,frobenius,graph_id,l1,method,seed
1.0,empirical,0.0,186,0.0,heuristic_strength,3
0.41111111640930176,empirical,2.953620195388794,186,0.014570217579603195,heuristic_degree,3
1.0,empirical,0.0,186,0.0,heuristic_centrality,3
0.0,empirical,3.4802534580230713,186,0.019112180918455124,mlp_sinkhorn,3
0.699999988079071,empirical,1.9875588417053223,186,0.007570796646177769,gin,3
0.9444444179534912,empirical,1.1023814678192139,186,0.0024799550883471966,gat,3
0.02222222276031971,empirical,3.5781092643737793,186,0.020448293536901474,faq,4
1.0,empirical,0.0,186,0.0,heuristic_strength,4
0.35555556416511536,empirical,3.209803581237793,186,0.01646719127893448,heuristic_degree,4
1.0,empirical,0.0,186,0.0,heuristic_centrality,4
0.03333333507180214,empirical,3.4801008701324463,186,0.01924976147711277,mlp_sinkhorn,4
0.7333333492279053,empirical,1.9114223718643188,186,0.006690199952572584,gin,4
0.9333333373069763,empirical,1.0441553592681885,186,0.002256964333355427,gat,4
0.02222222276031971,empirical,3.5781097412109375,186,0.020448295399546623,faq,5
1.0,empirical,0.0,186,0.0,heuristic_strength,5
0.3222222328186035,empirical,3.1221182346343994,186,0.01639259047806263,heuristic_degree,5
1.0,empirical,0.0,186,0.0,heuristic_centrality,5
0.02222222276031971,empirical,3.49230694770813,186,0.019404402002692223,mlp_sinkhorn,5
0.7777777910232544,empirical,1.7243776321411133,186,0.005776672158390284,gin,5
0.9444444179534912,empirical,0.922380268573761,186,0.0017011206364259124,gat,5
0.02222222276031971,empirical,3.5781092643737793,186,0.020448293536901474,faq,6
1.0,empirical,0.0,186,0.0,heuristic_strength,6
0.3888888955116272,empirical,3.144578456878662,186,0.015680307522416115,heuristic_degree,6
1.0,empirical,0.0,186,0.0,heuristic_centrality,6
0.02222222276031971,empirical,3.486079454421997,186,0.019228534772992134,mlp_sinkhorn,6
0.7444444298744202,empirical,1.8121541738510132,186,0.006283290218561888,gin,6
0.8999999761581421,empirical,1.3051681518554688,186,0.0033857475500553846,gat,6
0.02222222276031971,empirical,3.5781092643737793,186,0.020448293536901474,faq,7
1.0,empirical,0.0,186,0.0,heuristic_strength,7
0.2666666805744171,empirical,3.306438684463501,186,0.01714358665049076,heuristic_degree,7
1.0,empirical,0.0,186,0.0,heuristic_centrality,7
0.03333333507180214,empirical,3.502636432647705,186,0.019401395693421364,mlp_sinkhorn,7
0.699999988079071,empirical,1.8653154373168945,186,0.006963950581848621,gin,7
0.9333333373069763,empirical,1.129237413406372,186,0.0025624502450227737,gat,7
0.02222222276031971,empirical,3.5781097412109375,186,0.020448295399546623,faq,8
1.0,empirical,0.0,186,0.0,heuristic_strength,8
0.4000000059604645,empirical,2.891022205352783,186,0.014263337478041649,heuristic_degree,8
1.0,empirical,0.0,186,0.0,heuristic_centrality,8
0.02222222276031971,empirical,3.3883330821990967,186,0.01885697804391384,mlp_sinkhorn,8
0.7333333492279053,empirical,2.0491600036621094,186,0.007564039900898933,gin,8
0.9777777791023254,empirical,0.7793338894844055,186,0.0012657874030992389,gat,8
0.02222222276031971,empirical,3.5781097412109375,186,0.020448295399546623,faq,9
1.0,empirical,0.0,186,0.0,heuristic_strength,9
0.3888888955116272,empirical,3.096341609954834,186,0.015658656135201454,heuristic_degree,9
1.0,empirical,0.0,186,0.0,heuristic_centrality,9
0.011111111380159855,empirical,3.473647117614746,186,0.01931164227426052,mlp_sinkhorn,9
0.7333333492279053,empirical,1.937527060508728,186,0.007090034894645214,gin,9
0.9666666388511658,empirical,0.57438725233078,186,0.0008518556714989245,gat,9
0.011111111380159855,empirical,3.670304298400879,187,0.020837364718317986,faq,0
1.0,empirical,0.0,187,0.0,heuristic_strength,0
0.36666667461395264,empirical,3.2848262786865234,187,0.01697278767824173,heuristic_degree,0
1.0,empirical,0.0,187,0.0,heuristic_centrality,0
0.011111111380159855,empirical,3.5722482204437256,187,0.019827190786600113,mlp_sinkhorn,0
0.5555555820465088,empirical,2.5677783489227295,187,0.01129146944731474,gin,0
0.7888888716697693,empirical,2.160417079925537,187,0.00804639421403408,gat,0
0.011111111380159855,empirical,3.670304298400879,187,0.020837364718317986,faq,1
1.0,empirical,0.0,187,0.0,heuristic_strength,1
